dest_room,bill_room,date,time,orders,menu_id,prefix_room,name,price,category,capacity,type
restaurant,S60,2016-01-10,12:21:00,4,14,S,coffee,3.0,drink,15,conference_room_small
S61,S61,2016-01-06,23:36:00,5,7,S,simple-lunch,5.0,lunch,15,conference_room_small
S61,S61,2016-01-09,02:54:00,4,2,S,beer,3.5,alcoholic-drink,15,conference_room_small
L45,L45,2016-03-17,01:27:00,2,4,L,simple-breakfast,5.0,breakfast,50,conference_room_large
S62,S62,2016-01-01,06:18:00,4,15,S,tea,2.5,drink,15,conference_room_small
restaurant,L31,2016-02-14,01:21:00,5,9,L,steak 'n stuff,18.0,dinner,50,conference_room_large
restaurant,L31,2016-02-05,10:48:00,4,4,L,simple-breakfast,5.0,breakfast,50,conference_room_large
L31,L31,2016-02-13,02:39:00,1,15,L,tea,2.5,drink,50,conference_room_large
L31,L31,2016-02-15,14:50:00,4,8,L,deluxe-lunch,10.0,lunch,50,conference_room_large
restaurant,L31,2016-02-13,05:08:00,4,14,L,coffee,3.0,drink,50,conference_room_large
restaurant,L32,2016-02-16,21:28:00,2,2,L,beer,3.5,alcoholic-drink,50,conference_room_large
L32,L32,2016-02-15,13:12:00,5,4,L,simple-breakfast,5.0,breakfast,50,conference_room_large
restaurant,L32,2016-02-03,07:09:00,2,7,L,simple-lunch,5.0,lunch,50,conference_room_large
L32,L32,2016-02-12,04:01:00,1,11,L,vegetarian lasagna,16.0,dinner,50,conference_room_large
restaurant,L32,2016-02-03,15:08:00,5,6,L,deluxe-breakfast,12.0,breakfast,50,conference_room_large
L32,L32,2016-02-18,12:32:00,2,11,L,vegetarian lasagna,16.0,dinner,50,conference_room_large
L32,L32,2016-02-18,15:11:00,2,2,L,beer,3.5,alcoholic-drink,50,conference_room_large
restaurant,L32,2016-02-12,14:48:00,3,1,L,soft-drink,3.0,drink,50,conference_room_large
restaurant,L32,2016-02-10,05:24:00,2,12,L,spareribs,17.0,dinner,50,conference_room_large
L32,L32,2016-02-09,04:33:00,4,5,L,french-breakfast,7.0,breakfast,50,conference_room_large
restaurant,L32,2016-02-07,06:12:00,3,9,L,steak 'n stuff,18.0,dinner,50,conference_room_large
restaurant,L32,2016-02-02,16:07:00,2,11,L,vegetarian lasagna,16.0,dinner,50,conference_room_large
S86,S86,2016-01-23,04:00:00,4,14,S,coffee,3.0,drink,15,conference_room_small
S106,S106,2016-03-14,20:49:00,3,2,S,beer,3.5,alcoholic-drink,15,conference_room_small
restaurant,S106,2016-03-14,03:57:00,3,13,S,super soup,14.0,dinner,15,conference_room_small
S107,S107,2016-03-15,23:23:00,3,0,S,water,2.5,drink,15,conference_room_small
S107,S107,2016-03-14,14:52:00,1,3,S,wine,3.5,alcoholic-drink,15,conference_room_small
restaurant,S55,2016-02-20,04:12:00,2,7,S,simple-lunch,5.0,lunch,15,conference_room_small
L47,L47,2016-01-07,08:52:00,1,15,L,tea,2.5,drink,50,conference_room_large
L47,L47,2016-01-07,20:05:00,3,12,L,spareribs,17.0,dinner,50,conference_room_large
L47,L47,2016-01-06,10:48:00,3,5,L,french-breakfast,7.0,breakfast,50,conference_room_large
S102,S102,2016-02-07,03:40:00,4,13,S,super soup,14.0,dinner,15,conference_room_small
restaurant,L28,2016-02-17,21:55:00,2,13,L,super soup,14.0,dinner,50,conference_room_large
restaurant,L28,2016-02-17,19:07:00,3,8,L,deluxe-lunch,10.0,lunch,50,conference_room_large
restaurant,L35,2016-02-25,00:45:00,3,12,L,spareribs,17.0,dinner,50,conference_room_large
restaurant,L36,2016-02-27,21:21:00,4,10,L,surf 'n turf,17.0,dinner,50,conference_room_large
restaurant,L36,2016-02-27,19:39:00,1,13,L,super soup,14.0,dinner,50,conference_room_large
L25,L25,2016-01-03,15:17:00,5,3,L,wine,3.5,alcoholic-drink,50,conference_room_large
restaurant,L25,2016-01-07,22:28:00,5,13,L,super soup,14.0,dinner,50,conference_room_large
restaurant,L33,2016-01-29,03:43:00,1,1,L,soft-drink,3.0,drink,50,conference_room_large
restaurant,L52,2016-01-23,04:24:00,3,6,L,deluxe-breakfast,12.0,breakfast,50,conference_room_large
L52,L52,2016-01-24,07:57:00,5,11,L,vegetarian lasagna,16.0,dinner,50,conference_room_large
restaurant,L53,2016-01-23,23:23:00,2,4,L,simple-breakfast,5.0,breakfast,50,conference_room_large
L53,L53,2016-01-22,18:30:00,1,2,L,beer,3.5,alcoholic-drink,50,conference_room_large
restaurant,L48,2016-03-17,18:25:00,5,5,L,french-breakfast,7.0,breakfast,50,conference_room_large
restaurant,N92,2016-03-29,04:25:00,4,0,N,water,2.5,drink,1,normal_room
restaurant,N93,2016-03-22,16:51:00,2,5,N,french-breakfast,7.0,breakfast,1,normal_room
restaurant,N94,2016-03-22,22:34:00,5,7,N,simple-lunch,5.0,lunch,1,normal_room
N95,N95,2016-03-28,12:33:00,5,9,N,steak 'n stuff,18.0,dinner,1,normal_room
restaurant,S138,2016-01-14,16:49:00,3,2,S,beer,3.5,alcoholic-drink,15,conference_room_small
restaurant,S139,2016-01-10,15:19:00,3,7,S,simple-lunch,5.0,lunch,15,conference_room_small
restaurant,L25,2016-03-20,18:47:00,3,14,L,coffee,3.0,drink,50,conference_room_large
L25,L25,2016-03-20,05:02:00,3,3,L,wine,3.5,alcoholic-drink,50,conference_room_large
restaurant,L16,2016-02-15,02:07:00,5,0,L,water,2.5,drink,50,conference_room_large
L18,L18,2016-02-14,09:53:00,4,11,L,vegetarian lasagna,16.0,dinner,50,conference_room_large
restaurant,S127,2016-03-24,10:38:00,3,6,S,deluxe-breakfast,12.0,breakfast,15,conference_room_small
restaurant,S128,2016-03-23,23:05:00,5,14,S,coffee,3.0,drink,15,conference_room_small
restaurant,S129,2016-03-22,13:11:00,4,8,S,deluxe-lunch,10.0,lunch,15,conference_room_small
restaurant,L54,2016-01-25,17:40:00,3,8,L,deluxe-lunch,10.0,lunch,50,conference_room_large
L54,L54,2016-01-22,11:47:00,4,3,L,wine,3.5,alcoholic-drink,50,conference_room_large
L54,L54,2016-01-22,19:12:00,3,8,L,deluxe-lunch,10.0,lunch,50,conference_room_large
restaurant,L29,2016-02-16,22:53:00,3,15,L,tea,2.5,drink,50,conference_room_large
L29,L29,2016-02-16,17:17:00,5,2,L,beer,3.5,alcoholic-drink,50,conference_room_large
restaurant,L29,2016-02-12,03:41:00,5,9,L,steak 'n stuff,18.0,dinner,50,conference_room_large
restaurant,L29,2016-02-16,23:47:00,3,9,L,steak 'n stuff,18.0,dinner,50,conference_room_large
restaurant,L29,2016-02-13,07:54:00,3,4,L,simple-breakfast,5.0,breakfast,50,conference_room_large
restaurant,S141,2016-01-12,08:19:00,2,11,S,vegetarian lasagna,16.0,dinner,15,conference_room_small
S142,S142,2016-01-12,00:47:00,1,7,S,simple-lunch,5.0,lunch,15,conference_room_small
restaurant,S143,2016-01-20,03:36:00,4,8,S,deluxe-lunch,10.0,lunch,15,conference_room_small
S143,S143,2016-01-17,11:59:00,4,15,S,tea,2.5,drink,15,conference_room_small
S144,S144,2016-01-19,18:58:00,3,11,S,vegetarian lasagna,16.0,dinner,15,conference_room_small
L35,L35,2016-02-21,17:22:00,1,12,L,spareribs,17.0,dinner,50,conference_room_large
S87,S87,2016-01-23,17:57:00,3,9,S,steak 'n stuff,18.0,dinner,15,conference_room_small
S88,S88,2016-01-23,18:44:00,1,6,S,deluxe-breakfast,12.0,breakfast,15,conference_room_small
restaurant,S89,2016-01-26,01:43:00,1,0,S,water,2.5,drink,15,conference_room_small
S90,S90,2016-01-26,10:00:00,1,15,S,tea,2.5,drink,15,conference_room_small
S58,S58,2016-02-17,14:29:00,1,15,S,tea,2.5,drink,15,conference_room_small
restaurant,S59,2016-02-22,14:10:00,5,0,S,water,2.5,drink,15,conference_room_small
restaurant,S59,2016-02-20,07:33:00,2,6,S,deluxe-breakfast,12.0,breakfast,15,conference_room_small
restaurant,S60,2016-02-22,08:25:00,5,14,S,coffee,3.0,drink,15,conference_room_small
S73,S73,2016-03-03,12:37:00,4,6,S,deluxe-breakfast,12.0,breakfast,15,conference_room_small
restaurant,X50,2016-02-15,09:25:00,2,15,X,tea,2.5,drink,3,deluxe_room
X51,X51,2016-02-14,03:23:00,4,11,X,vegetarian lasagna,16.0,dinner,3,deluxe_room
restaurant,L31,2016-03-30,06:17:00,1,10,L,surf 'n turf,17.0,dinner,50,conference_room_large
L31,L31,2016-03-31,20:55:00,2,8,L,deluxe-lunch,10.0,lunch,50,conference_room_large
restaurant,S83,2016-01-19,05:17:00,4,5,S,french-breakfast,7.0,breakfast,15,conference_room_small
S88,S88,2016-01-19,04:17:00,3,2,S,beer,3.5,alcoholic-drink,15,conference_room_small
S61,S61,2016-04-01,05:44:00,2,14,S,coffee,3.0,drink,15,conference_room_small
restaurant,S62,2016-03-30,17:05:00,2,11,S,vegetarian lasagna,16.0,dinner,15,conference_room_small
restaurant,S62,2016-03-30,04:03:00,4,9,S,steak 'n stuff,18.0,dinner,15,conference_room_small
restaurant,S62,2016-03-25,12:40:00,5,2,S,beer,3.5,alcoholic-drink,15,conference_room_small
restaurant,X40,2016-02-20,09:51:00,1,12,X,spareribs,17.0,dinner,3,deluxe_room
L38,L38,2016-02-28,14:03:00,3,10,L,surf 'n turf,17.0,dinner,50,conference_room_large
restaurant,L38,2016-02-24,15:02:00,5,4,L,simple-breakfast,5.0,breakfast,50,conference_room_large
restaurant,L39,2016-02-24,18:09:00,5,8,L,deluxe-lunch,10.0,lunch,50,conference_room_large
restaurant,L39,2016-02-25,06:06:00,1,13,L,super soup,14.0,dinner,50,conference_room_large
S101,S101,2016-03-12,22:01:00,3,3,S,wine,3.5,alcoholic-drink,15,conference_room_small
D53,D53,2016-03-27,14:18:00,3,10,D,surf 'n turf,17.0,dinner,3,double_room
L40,L40,2016-02-24,08:06:00,3,3,L,wine,3.5,alcoholic-drink,50,conference_room_large
restaurant,S92,2016-01-23,22:16:00,3,1,S,soft-drink,3.0,drink,15,conference_room_small
S93,S93,2016-01-20,09:35:00,4,14,S,coffee,3.0,drink,15,conference_room_small
S61,S61,2016-02-22,01:03:00,5,5,S,french-breakfast,7.0,breakfast,15,conference_room_small
restaurant,S63,2016-02-20,05:58:00,2,7,S,simple-lunch,5.0,lunch,15,conference_room_small
restaurant,S63,2016-02-21,17:41:00,2,1,S,soft-drink,3.0,drink,15,conference_room_small
restaurant,L16,2016-03-03,05:30:00,4,13,L,super soup,14.0,dinner,50,conference_room_large
restaurant,L16,2016-03-03,04:14:00,4,2,L,beer,3.5,alcoholic-drink,50,conference_room_large
restaurant,L16,2016-03-04,06:12:00,4,9,L,steak 'n stuff,18.0,dinner,50,conference_room_large
L16,L16,2016-02-27,19:22:00,4,7,L,simple-lunch,5.0,lunch,50,conference_room_large
restaurant,L16,2016-02-28,16:31:00,1,14,L,coffee,3.0,drink,50,conference_room_large
restaurant,L16,2016-03-06,23:03:00,4,8,L,deluxe-lunch,10.0,lunch,50,conference_room_large
L16,L16,2016-03-04,14:22:00,4,15,L,tea,2.5,drink,50,conference_room_large
restaurant,L30,2016-02-18,18:50:00,2,11,L,vegetarian lasagna,16.0,dinner,50,conference_room_large
restaurant,L28,2016-01-29,23:42:00,3,13,L,super soup,14.0,dinner,50,conference_room_large
L28,L28,2016-01-28,15:32:00,3,3,L,wine,3.5,alcoholic-drink,50,conference_room_large
restaurant,L32,2016-01-29,08:51:00,1,6,L,deluxe-breakfast,12.0,breakfast,50,conference_room_large
L32,L32,2016-01-29,02:54:00,2,10,L,surf 'n turf,17.0,dinner,50,conference_room_large
restaurant,S62,2016-02-03,07:27:00,4,5,S,french-breakfast,7.0,breakfast,15,conference_room_small
restaurant,S73,2016-02-02,09:29:00,2,12,S,spareribs,17.0,dinner,15,conference_room_small
S74,S74,2016-02-03,03:47:00,5,2,S,beer,3.5,alcoholic-drink,15,conference_room_small
restaurant,S63,2016-03-30,06:15:00,4,7,S,simple-lunch,5.0,lunch,15,conference_room_small
restaurant,S63,2016-04-02,00:32:00,3,10,S,surf 'n turf,17.0,dinner,15,conference_room_small
S67,S67,2016-04-02,11:06:00,2,5,S,french-breakfast,7.0,breakfast,15,conference_room_small
S67,S67,2016-03-30,00:40:00,1,0,S,water,2.5,drink,15,conference_room_small
restaurant,S122,2016-01-13,13:15:00,1,10,S,surf 'n turf,17.0,dinner,15,conference_room_small
restaurant,S123,2016-01-16,16:15:00,5,6,S,deluxe-breakfast,12.0,breakfast,15,conference_room_small
restaurant,L34,2016-02-04,07:25:00,3,0,L,water,2.5,drink,50,conference_room_large
restaurant,L34,2016-02-04,20:21:00,4,6,L,deluxe-breakfast,12.0,breakfast,50,conference_room_large
L34,L34,2016-02-05,15:53:00,5,7,L,simple-lunch,5.0,lunch,50,conference_room_large
restaurant,L34,2016-02-09,23:14:00,3,12,L,spareribs,17.0,dinner,50,conference_room_large
L34,L34,2016-02-07,07:51:00,4,2,L,beer,3.5,alcoholic-drink,50,conference_room_large
L16,L16,2016-01-02,14:23:00,5,6,L,deluxe-breakfast,12.0,breakfast,50,conference_room_large
restaurant,L42,2016-03-22,12:08:00,5,12,L,spareribs,17.0,dinner,50,conference_room_large
L48,L48,2016-03-11,15:54:00,2,8,L,deluxe-lunch,10.0,lunch,50,conference_room_large
D48,D48,2016-01-23,14:55:00,2,7,D,simple-lunch,5.0,lunch,3,double_room
restaurant,X67,2016-01-27,14:44:00,4,4,X,simple-breakfast,5.0,breakfast,3,deluxe_room
X68,X68,2016-01-25,17:25:00,1,8,X,deluxe-lunch,10.0,lunch,3,deluxe_room
X69,X69,2016-01-24,08:42:00,3,7,X,simple-lunch,5.0,lunch,3,deluxe_room
restaurant,S103,2016-03-08,22:49:00,1,7,S,simple-lunch,5.0,lunch,15,conference_room_small
restaurant,S103,2016-03-03,22:44:00,3,0,S,water,2.5,drink,15,conference_room_small
S104,S104,2016-03-10,21:28:00,1,7,S,simple-lunch,5.0,lunch,15,conference_room_small
L44,L44,2016-03-25,15:56:00,3,11,L,vegetarian lasagna,16.0,dinner,50,conference_room_large
restaurant,L61,2016-01-14,00:39:00,3,15,L,tea,2.5,drink,50,conference_room_large
restaurant,L35,2016-02-08,03:29:00,1,8,L,deluxe-lunch,10.0,lunch,50,conference_room_large
restaurant,L35,2016-02-10,10:54:00,1,11,L,vegetarian lasagna,16.0,dinner,50,conference_room_large
restaurant,L36,2016-02-06,03:04:00,3,10,L,surf 'n turf,17.0,dinner,50,conference_room_large
S131,S131,2016-03-23,00:46:00,5,2,S,beer,3.5,alcoholic-drink,15,conference_room_small
S132,S132,2016-03-21,00:55:00,4,4,S,simple-breakfast,5.0,breakfast,15,conference_room_small
restaurant,L54,2016-02-24,15:05:00,2,14,L,coffee,3.0,drink,50,conference_room_large
S134,S134,2016-03-25,12:29:00,4,4,S,simple-breakfast,5.0,breakfast,15,conference_room_small
restaurant,S135,2016-03-25,05:45:00,5,6,S,deluxe-breakfast,12.0,breakfast,15,conference_room_small
S136,S136,2016-03-23,03:55:00,1,1,S,soft-drink,3.0,drink,15,conference_room_small
restaurant,S137,2016-03-24,16:33:00,2,8,S,deluxe-lunch,10.0,lunch,15,conference_room_small
restaurant,S109,2016-03-17,19:39:00,1,8,S,deluxe-lunch,10.0,lunch,15,conference_room_small
restaurant,S64,2016-02-14,23:25:00,3,4,S,simple-breakfast,5.0,breakfast,15,conference_room_small
S65,S65,2016-02-17,02:18:00,2,2,S,beer,3.5,alcoholic-drink,15,conference_room_small
S66,S66,2016-02-14,03:23:00,4,10,S,surf 'n turf,17.0,dinner,15,conference_room_small
restaurant,S67,2016-02-18,22:39:00,5,7,S,simple-lunch,5.0,lunch,15,conference_room_small
restaurant,S106,2016-02-06,06:39:00,5,10,S,surf 'n turf,17.0,dinner,15,conference_room_small
S107,S107,2016-02-12,03:59:00,2,14,S,coffee,3.0,drink,15,conference_room_small
S108,S108,2016-02-12,04:33:00,3,12,S,spareribs,17.0,dinner,15,conference_room_small
restaurant,S69,2016-02-17,23:45:00,4,1,S,soft-drink,3.0,drink,15,conference_room_small
restaurant,S69,2016-02-20,07:38:00,5,10,S,surf 'n turf,17.0,dinner,15,conference_room_small
S70,S70,2016-02-23,19:49:00,4,12,S,spareribs,17.0,dinner,15,conference_room_small
restaurant,S70,2016-02-18,12:35:00,2,4,S,simple-breakfast,5.0,breakfast,15,conference_room_small
L29,L29,2016-03-19,22:27:00,1,9,L,steak 'n stuff,18.0,dinner,50,conference_room_large
L35,L35,2016-03-19,13:49:00,1,14,L,coffee,3.0,drink,50,conference_room_large
restaurant,L35,2016-03-20,08:13:00,4,4,L,simple-breakfast,5.0,breakfast,50,conference_room_large
L46,L46,2016-03-21,06:15:00,2,10,L,surf 'n turf,17.0,dinner,50,conference_room_large
restaurant,L27,2016-01-10,10:23:00,1,1,L,soft-drink,3.0,drink,50,conference_room_large
restaurant,L28,2016-01-04,06:03:00,2,15,L,tea,2.5,drink,50,conference_room_large
L19,L19,2016-02-27,13:42:00,2,12,L,spareribs,17.0,dinner,50,conference_room_large
restaurant,L19,2016-02-26,10:50:00,2,0,L,water,2.5,drink,50,conference_room_large
restaurant,S118,2016-02-12,20:08:00,1,2,S,beer,3.5,alcoholic-drink,15,conference_room_small
L52,L52,2016-03-18,16:01:00,1,1,L,soft-drink,3.0,drink,50,conference_room_large
restaurant,L52,2016-03-17,06:24:00,2,4,L,simple-breakfast,5.0,breakfast,50,conference_room_large
restaurant,S101,2016-03-01,19:18:00,5,8,S,deluxe-lunch,10.0,lunch,15,conference_room_small
restaurant,L43,2016-01-12,14:14:00,2,4,L,simple-breakfast,5.0,breakfast,50,conference_room_large
L43,L43,2016-01-14,05:00:00,1,0,L,water,2.5,drink,50,conference_room_large
L43,L43,2016-01-13,12:21:00,4,14,L,coffee,3.0,drink,50,conference_room_large
restaurant,S103,2016-01-21,13:00:00,4,12,S,spareribs,17.0,dinner,15,conference_room_small
L49,L49,2016-01-06,15:07:00,4,1,L,soft-drink,3.0,drink,50,conference_room_large
restaurant,L26,2016-02-14,04:24:00,4,2,L,beer,3.5,alcoholic-drink,50,conference_room_large
L26,L26,2016-02-14,11:05:00,1,9,L,steak 'n stuff,18.0,dinner,50,conference_room_large
restaurant,L32,2016-03-27,20:06:00,3,13,L,super soup,14.0,dinner,50,conference_room_large
restaurant,S138,2016-03-23,21:39:00,4,14,S,coffee,3.0,drink,15,conference_room_small
L37,L37,2016-02-06,15:38:00,1,12,L,spareribs,17.0,dinner,50,conference_room_large
L37,L37,2016-02-07,19:02:00,4,8,L,deluxe-lunch,10.0,lunch,50,conference_room_large
L34,L34,2016-02-19,05:43:00,2,2,L,beer,3.5,alcoholic-drink,50,conference_room_large
restaurant,L56,2016-01-19,21:56:00,3,6,L,deluxe-breakfast,12.0,breakfast,50,conference_room_large
restaurant,D63,2016-02-03,12:41:00,1,0,D,water,2.5,drink,3,double_room
S88,S88,2016-02-25,03:40:00,2,10,S,surf 'n turf,17.0,dinner,15,conference_room_small
restaurant,S109,2016-02-10,01:17:00,3,12,S,spareribs,17.0,dinner,15,conference_room_small
restaurant,S110,2016-02-14,20:34:00,3,4,S,simple-breakfast,5.0,breakfast,15,conference_room_small
S110,S110,2016-02-04,08:42:00,3,7,S,simple-lunch,5.0,lunch,15,conference_room_small
S110,S110,2016-02-08,12:15:00,2,3,S,wine,3.5,alcoholic-drink,15,conference_room_small
restaurant,S111,2016-02-08,06:17:00,5,5,S,french-breakfast,7.0,breakfast,15,conference_room_small
restaurant,S111,2016-02-09,12:20:00,3,5,S,french-breakfast,7.0,breakfast,15,conference_room_small
S122,S122,2016-02-13,19:23:00,2,1,S,soft-drink,3.0,drink,15,conference_room_small
restaurant,L54,2016-03-14,00:02:00,2,6,L,deluxe-breakfast,12.0,breakfast,50,conference_room_large
restaurant,L54,2016-03-13,15:04:00,2,2,L,beer,3.5,alcoholic-drink,50,conference_room_large
restaurant,L54,2016-03-14,11:22:00,4,5,L,french-breakfast,7.0,breakfast,50,conference_room_large
restaurant,L55,2016-03-15,07:26:00,4,7,L,simple-lunch,5.0,lunch,50,conference_room_large
S90,S90,2016-01-20,07:03:00,3,13,S,super soup,14.0,dinner,15,conference_room_small
S95,S95,2016-01-19,00:36:00,3,0,S,water,2.5,drink,15,conference_room_small
restaurant,S95,2016-01-20,13:03:00,4,11,S,vegetarian lasagna,16.0,dinner,15,conference_room_small
restaurant,L19,2016-02-02,22:55:00,4,15,L,tea,2.5,drink,50,conference_room_large
L47,L47,2016-03-21,22:12:00,4,3,L,wine,3.5,alcoholic-drink,50,conference_room_large
L47,L47,2016-03-25,12:45:00,5,2,L,beer,3.5,alcoholic-drink,50,conference_room_large
restaurant,L47,2016-03-27,13:23:00,4,6,L,deluxe-breakfast,12.0,breakfast,50,conference_room_large
restaurant,L47,2016-03-21,03:14:00,5,4,L,simple-breakfast,5.0,breakfast,50,conference_room_large
restaurant,L32,2016-03-21,12:36:00,1,3,L,wine,3.5,alcoholic-drink,50,conference_room_large
L48,L48,2016-03-28,03:49:00,4,1,L,soft-drink,3.0,drink,50,conference_room_large
L48,L48,2016-03-24,10:34:00,1,11,L,vegetarian lasagna,16.0,dinner,50,conference_room_large
L48,L48,2016-03-25,06:54:00,2,1,L,soft-drink,3.0,drink,50,conference_room_large
L48,L48,2016-03-25,05:45:00,4,15,L,tea,2.5,drink,50,conference_room_large
restaurant,L48,2016-03-25,04:58:00,2,6,L,deluxe-breakfast,12.0,breakfast,50,conference_room_large
restaurant,N87,2016-02-14,03:55:00,3,5,N,french-breakfast,7.0,breakfast,1,normal_room
restaurant,S145,2016-01-10,13:42:00,1,9,S,steak 'n stuff,18.0,dinner,15,conference_room_small
restaurant,L30,2016-01-03,02:05:00,5,7,L,simple-lunch,5.0,lunch,50,conference_room_large
S132,S132,2016-02-14,07:04:00,4,12,S,spareribs,17.0,dinner,15,conference_room_small
S133,S133,2016-02-14,08:21:00,4,2,S,beer,3.5,alcoholic-drink,15,conference_room_small
restaurant,L37,2016-01-31,22:51:00,1,2,L,beer,3.5,alcoholic-drink,50,conference_room_large
restaurant,L44,2016-01-10,14:14:00,4,11,L,vegetarian lasagna,16.0,dinner,50,conference_room_large
S71,S71,2016-03-30,18:15:00,3,5,S,french-breakfast,7.0,breakfast,15,conference_room_small
restaurant,S72,2016-03-31,04:12:00,4,4,S,simple-breakfast,5.0,breakfast,15,conference_room_small
S72,S72,2016-03-30,22:04:00,3,1,S,soft-drink,3.0,drink,15,conference_room_small
S73,S73,2016-04-02,14:38:00,2,4,S,simple-breakfast,5.0,breakfast,15,conference_room_small
L25,L25,2016-02-04,18:50:00,5,14,L,coffee,3.0,drink,50,conference_room_large
restaurant,L36,2016-02-18,03:03:00,5,0,L,water,2.5,drink,50,conference_room_large
restaurant,X55,2016-02-10,18:46:00,2,10,X,surf 'n turf,17.0,dinner,3,deluxe_room
L21,L21,2016-02-28,11:28:00,5,2,L,beer,3.5,alcoholic-drink,50,conference_room_large
L21,L21,2016-03-02,13:38:00,4,1,L,soft-drink,3.0,drink,50,conference_room_large
restaurant,S148,2016-01-13,22:51:00,2,13,S,super soup,14.0,dinner,15,conference_room_small
restaurant,L17,2016-03-04,08:03:00,5,5,L,french-breakfast,7.0,breakfast,50,conference_room_large
L33,L33,2016-03-30,04:03:00,2,6,L,deluxe-breakfast,12.0,breakfast,50,conference_room_large
L33,L33,2016-03-30,17:27:00,3,10,L,surf 'n turf,17.0,dinner,50,conference_room_large
restaurant,L50,2016-03-18,06:38:00,5,13,L,super soup,14.0,dinner,50,conference_room_large
